46,4,19,15,35,19,72,57,46,28,46,13,25,21,13,4,1,35,71,55,2,28,29,49,87,22,12,9,85,71,78,61,34,36,57,70,56,57,61,8,21,9,78,11,8,84,80,6,16,39,72,78,27,28,81,21,82,14,61,84,81,13,46,20,57,10,32,14,4,16,25,69,68,21,63,46,7,32,4,46,83,81,49,80,5,70,77,86,27,8,35,32,3,55,13,79,33,56,72,73,3,75,23,26,78,50,49,42,16,13,80,32,75,48,46,74,26,32,66,1,75,62
11,88,28,54,75,36,86,22,26,69,43,35,11,39,31,77,87,82,60,84,78,45,46,18,15,47,45,52,66,47,49,12,87,26,65,3,24,24,48,40,56,80,44,75,54,4,27,72,65,57,57,12,43,21,42,85,19,21,26,1,80,1,63,24,9,6,11,10,26,82,32,46,65,13,60,16,46,82,59,63,25,59,42,18,82,14,81,65,26,29,75,3,44,63,30,28,55,57,4,24,14,69,28,85,73,7,88,63,71,8,20,12,36,81,58,47,31,1,76,40,29,60
71,19,78,58,83,50,32,15,79,87,41,60,9,54,57,2,78,57,45,88,87,75,31,57,39,13,43,34,30,60,7,21,38,37,45,40,60,25,66,41,83,58,17,77,37,12,65,47,48,85,29,84,73,3,48,7,62,25,58,69,55,5,82,18,50,59,26,11,23,85,88,1,18,29,13,20,57,65,37,30,88,20,35,28,23,28,68,37,71,53,58,39,70,7,65,31,87,44,43,44,16,40,74,71,57,70,15,16,54,12,1,20,80,76,22,32,59,16,5,11,39,66
17,71,60,56,14,28,43,87,83,60,55,80,35,5,86,40,79,34,41,45,17,26,68,45,54,49,74,50,22,32,28,85,14,67,12,19,85,36,30,21,71,72,5,34,27,48,43,68,74,11,27,73,82,35,86,47,88,48,63,12,27,45,33,38,79,60,63,27,51,29,62,68,17,8,8,67,39,28,53,24,82,22,25,60,17,56,54,20,52,7,40,61,19,87,86,54,86,39,3,46,78,26,29,43,74,61,69,43,23,31,11,44,87,61,29,5,37,43,13,62,73,85
21,81,38,18,86,34,17,75,36,46,22,81,14,74,71,24,27,86,61,83,83,19,69,42,65,64,83,24,80,31,41,66,86,46,71,57,73,84,6,61,36,12,14,26,17,2,45,14,14,47,53,62,33,86,31,51,9,19,87,38,32,52,60,61,77,77,43,34,59,53,13,15,46,26,30,42,50,74,6,36,44,19,1,21,24,25,49,29,24,17,23,53,66,81,79,86,60,16,80,64,71,83,9,51,87,32,46,1,48,86,65,46,77,10,60,12,67,58,24,51,43,16
19,67,1,82,80,66,39,33,47,8,10,65,65,70,23,16,7,39,6,16,26,35,63,15,38,82,33,23,45,76,66,28,79,48,9,44,33,55,5,65,22,26,57,56,33,17,6,21,66,26,77,24,50,41,6,78,34,58,64,52,39,22,40,79,39,67,19,84,35,62,15,63,57,85,5,69,73,16,62,83,84,45,72,13,22,17,27,26,57,69,85,76,40,1,29,3,48,9,34,88,79,81,49,4,38,6,18,74,59,69,49,2,44,1,2,79,53,35,17,65,68,77
66,8,27,61,23,55,40,86,19,7,85,5,70,24,62,59,12,8,1,8,38,79,14,81,72,10,20,62,39,64,15,35,4,73,34,37,72,52,68,81,79,21,4,36,58,82,40,20,21,27,17,63,49,7,27,15,33,53,21,59,48,32,47,74,36,3,13,81,34,21,42,50,79,18,18,47,5,30,9,58,69,28,85,78,83,76,42,72,49,70,56,49,72,60,7,13,21,46,62,38,77,78,8,57,80,34,86,50,60,52,16,57,65,47,23,19,57,77,68,79,40,86
39,59,14,70,72,72,71,9,9,49,2,84,44,9,26,38,64,81,66,35,52,33,48,61,53,26,25,31,12,24,67,55,37,66,48,75,53,41,49,46,80,67,8,53,36,47,46,11,18,22,82,18,32,85,4,30,40,88,66,78,13,26,23,14,10,65,22,44,71,3,87,55,83,17,24,40,41,71,1,11,7,35,66,33,65,65,80,68,60,45,62,36,2,23,71,76,20,17,38,50,80,6,75,39,6,4,32,53,57,47,14,70,64,83,32,2,47,59,58,58,35,69
54,25,68,65,34,7,79,16,53,64,70,25,17,69,49,19,24,41,59,30,15,46,9,13,45,63,55,64,55,15,58,68,50,62,59,43,25,19,28,13,6,51,68,35,39,71,39,7,78,45,70,81,21,9,34,68,51,3,32,17,63,84,53,66,22,32,15,47,84,20,60,75,14,87,49,52,79,15,52,29,6,29,69,8,73,10,19,77,62,64,65,74,13,3,81,32,1,8,42,68,35,77,12,88,59,43,6,54,56,43,46,10,48,4,7,73,14,12,36,45,6,18
70,3,32,57,73,63,38,39,15,32,81,76,37,56,11,31,60,53,43,1,4,43,49,19,11,24,42,47,20,63,5,47,72,68,18,87,51,71,42,2,39,23,35,3,44,21,51,65,5,64,23,40,47,26,75,24,63,57,70,58,60,72,34,52,78,7,46,62,49,51,33,39,27,84,20,72,38,8,16,70,78,4,75,83,9,3,45,66,21,54,80,34,76,80,47,21,80,43,48,76,12,49,87,38,27,56,16,7,26,38,58,33,12,68,56,3,15,54,47,53,51,31
76,78,76,37,11,17,29,20,8,51,54,18,59,52,63,49,57,6,50,18,42,49,16,59,46,81,69,76,41,19,54,75,83,12,11,31,41,81,20,38,74,20,83,24,53,56,23,3,86,48,21,46,59,68,78,54,56,54,16,71,86,25,17,15,31,57,81,46,68,56,61,5,58,6,4,84,6,17,83,71,14,30,53,74,81,67,69,33,48,59,53,40,78,45,44,47,34,75,40,22,60,18,24,75,13,75,28,68,84,76,53,16,86,53,75,15,50,67,42,23,11,49
86,16,44,22,3,79,12,52,38,50,1,26,6,65,30,73,38,5,62,86,88,16,56,53,79,77,32,68,1,82,43,31,6,4,55,46,82,70,14,63,40,16,28,32,18,32,53,84,77,37,71,65,15,43,38,76,39,29,80,42,17,12,4,81,73,25,56,41,81,33,27,53,76,63,2,2,62,14,8,34,51,61,61,24,38,40,82,55,59,58,78,6,27,13,28,10,38,4,13,80,42,87,81,16,7,42,65,27,44,14,47,62,59,38,49,60,51,50,73,43,74,37
47,42,10,87,71,77,68,88,57,17,59,53,12,80,70,61,39,43,86,85,68,55,34,63,59,54,9,35,60,14,38,39,40,64,80,21,19,86,81,15,19,79,53,47,29,45,7,44,20,84,30,43,11,83,62,27,72,56,65,4,14,38,56,72,19,51,59,72,20,86,74,21,45,10,43,44,85,39,17,23,63,10,63,51,12,88,38,88,45,68,70,46,47,83,27,82,35,11,51,10,36,60,52,73,49,73,63,22,49,58,70,52,38,67,24,84,1,53,43,87,8,61
35,70,63,2,62,81,83,83,67,37,88,41,53,23,6,42,43,62,7,9,35,77,47,39,37,46,63,85,76,75,24,4,29,17,31,72,13,12,27,4,81,31,70,4,22,3,49,19,81,59,63,71,35,49,76,58,14,46,69,2,62,85,19,83,85,11,20,54,65,35,2,22,51,77,54,17,63,40,46,76,41,77,44,1,30,50,62,48,19,19,37,37,59,59,2,16,57,48,47,1,21,72,42,20,88,46,20,32,1,79,57,36,26,25,80,88,6,19,18,66,77,22
37,87,66,21,40,87,81,17,66,43,37,7,22,12,78,23,69,56,34,42,58,53,75,70,70,62,68,83,25,88,34,57,82,47,60,45,76,11,44,73,77,68,38,21,64,64,50,67,72,78,59,2,54,47,47,33,23,28,43,8,47,82,88,8,60,18,10,64,14,58,8,74,63,73,15,57,49,83,38,59,53,65,27,79,57,19,34,13,20,26,71,78,35,78,62,38,78,41,33,87,76,1,85,74,39,78,67,55,68,81,52,55,46,9,11,58,16,78,49,69,49,71
56,54,26,19,36,11,53,67,88,86,38,54,82,20,36,66,8,13,10,79,79,65,72,2,33,67,13,19,67,1,79,24,16,58,15,7,66,58,16,86,76,62,41,66,68,43,81,80,50,49,24,83,42,42,5,64,38,42,56,29,65,50,10,21,15,30,71,53,12,39,73,52,24,34,29,43,9,68,58,64,36,5,83,64,61,21,41,60,13,74,15,88,17,70,35,30,3,18,12,9,26,38,26,58,12,20,43,34,31,18,77,77,42,45,74,22,87,8,7,82,5,57
78,45,29,63,66,86,34,65,7,4,29,32,85,8,45,84,35,73,36,56,76,21,58,44,28,35,46,17,57,27,40,3,10,20,28,16,47,1,23,88,70,33,71,43,60,39,21,66,49,51,20,67,19,1,29,6,60,37,11,68,37,11,27,45,46,85,38,38,45,60,67,14,23,3,75,34,59,59,56,3,30,58,13,23,31,24,59,10,78,24,82,63,65,64,8,36,69,74,41,52,50,9,68,6,16,21,57,88,62,20,67,22,3,6,72,83,3,86,75,74,78,63
44,12,70,16,12,4,61,4,32,55,57,82,15,18,19,45,68,12,44,33,9,41,44,12,82,31,84,29,3,16,45,30,15,28,22,82,57,4,73,87,45,70,48,9,6,73,76,48,12,76,18,68,7,55,66,43,29,10,40,85,33,73,76,7,25,29,49,40,25,79,79,26,1,53,31,15,15,25,14,28,68,15,16,35,54,2,70,1,69,20,52,18,61,76,53,26,10,60,55,74,11,43,66,15,32,67,39,11,77,87,75,53,2,54,82,37,71,66,62,6,3,75
83,17,31,59,74,32,88,54,59,67,3,71,19,3,7,79,36,75,70,23,7,69,61,64,86,41,86,70,42,7,6,29,48,55,6,81,65,21,88,42,41,2,49,13,1,77,47,71,82,81,46,58,52,60,36,82,37,60,9,27,72,27,36,55,70,20,14,17,50,37,22,4,33,39,72,87,36,43,39,56,49,11,68,12,75,53,61,81,64,41,8,68,83,74,12,29,76,85,49,25,41,80,43,9,29,68,17,31,87,9,9,76,24,46,44,4,48,74,80,10,12,36
38,84,49,10,27,12,25,30,25,81,83,85,38,16,64,32,70,87,3,49,60,37,87,31,13,57,82,39,68,26,53,78,52,60,54,84,34,67,38,10,29,11,39,17,76,49,84,37,46,31,66,88,46,23,45,50,11,82,88,26,64,51,83,32,33,61,45,74,37,69,77,10,48,48,44,4,34,46,13,82,87,6,64,54,6,75,74,23,87,75,55,55,31,49,42,25,19,37,37,65,61,54,54,86,34,39,2,83,51,30,3,51,37,5,59,45,64,27,25,24,47,53
13,2,7,68,45,71,62,34,4,1,34,59,4,82,25,60,59,80,33,80,39,78,60,14,51,4,8,6,15,29,80,70,54,22,56,55,36,6,22,75,30,76,13,64,59,78,82,27,63,50,31,31,10,44,51,17,53,72,5,40,67,20,25,53,14,33,87,71,22,43,1,33,37,35,46,27,74,29,72,39,9,60,31,72,2,87,78,54,54,27,16,21,69,37,38,5,39,29,69,5,9,39,30,45,53,84,85,9,9,27,31,30,39,24,88,85,20,34,60,16,15,17
3,6,79,74,46,29,58,51,30,35,35,86,23,11,2,25,17,33,46,63,47,73,26,46,41,6,7,53,19,45,26,64,27,29,73,69,48,51,64,78,78,47,47,29,70,1,41,23,32,67,86,76,58,65,2,44,46,75,86,80,16,77,35,67,64,38,84,37,38,42,10,8,30,80,34,76,65,80,60,87,58,34,40,36,71,4,50,34,84,11,51,38,62,27,67,62,84,84,61,43,52,31,39,83,31,64,44,75,36,84,23,5,57,41,63,50,8,9,38,42,58,45
32,82,53,25,30,75,60,40,21,12,48,74,88,51,76,65,52,19,9,60,67,81,81,6,44,8,19,80,13,13,4,1,22,21,46,53,58,53,69,16,53,86,46,82,11,28,8,46,45,17,39,42,28,57,58,81,80,80,77,51,83,55,74,27,30,53,41,33,3,41,76,59,88,27,69,50,43,61,31,73,62,50,78,17,85,30,32,28,66,65,11,56,67,38,24,66,24,30,21,79,10,53,83,40,61,77,7,30,21,49,10,27,21,65,28,9,22,18,41,68,66,79
34,1,83,51,57,45,22,81,82,88,36,21,18,77,3,88,19,10,22,24,33,40,62,34,22,42,71,16,78,5,60,62,19,43,43,34,77,28,87,79,66,88,23,33,16,69,30,70,54,13,74,13,45,64,11,3,42,4,83,83,19,4,9,1,18,83,18,4,70,2,56,48,43,54,19,53,45,55,69,60,37,84,65,85,46,33,2,32,85,9,84,75,32,68,26,68,73,61,67,71,70,22,46,23,48,59,56,49,43,36,56,79,73,75,79,72,10,42,28,4,88,44
41,18,72,73,26,31,4,14,13,22,63,44,40,17,16,81,73,42,75,22,1,56,23,22,67,19,21,41,23,11,31,46,80,86,21,10,46,16,9,27,68,63,79,65,85,63,78,82,35,10,78,3,68,34,19,70,43,11,35,43,25,78,5,10,7,26,75,25,76,19,71,43,31,25,80,49,35,45,29,72,29,62,67,16,63,54,21,35,30,22,79,1,12,57,83,27,62,32,44,14,30,36,21,66,19,15,79,58,6,83,8,18,84,12,1,21,56,31,86,15,20,59
57,66,12,20,78,30,28,66,86,56,13,15,51,57,12,12,32,76,15,3,6,25,74,82,9,39,14,74,52,66,70,81,44,34,44,61,84,59,55,48,69,29,42,69,52,18,38,81,83,5,34,14,20,20,3,52,86,50,19,49,53,80,67,40,76,78,51,21,62,72,16,88,78,55,65,35,25,58,68,20,20,48,55,30,66,66,48,2,44,47,41,14,24,33,54,61,36,38,16,35,20,57,73,81,10,13,9,51,39,60,50,35,15,15,62,68,88,64,83,2,60,13
72,33,37,39,69,47,74,71,56,5,74,47,83,85,79,43,20,44,52,53,72,38,4,47,83,66,77,57,62,10,64,83,61,19,42,58,4,45,83,1,75,42,34,67,23,30,73,51,34,20,60,19,12,66,79,5,22,16,20,30,36,19,38,63,2,1,82,63,9,36,48,87,3,69,74,51,3,36,54,85,40,36,58,62,16,48,53,9,39,21,6,22,55,56,36,23,75,19,9,85,37,8,65,18,52,38,29,19,40,62,74,80,74,35,20,28,75,63,33,36,9,1
24,26,30,30,39,8,18,41,62,27,8,11,10,2,35,64,4,9,48,7,55,51,38,29,84,1,16,79,70,67,65,48,88,18,3,59,69,73,76,66,11,1,25,87,79,80,29,69,1,53,16,74,62,80,39,65,8,18,57,14,24,67,52,43,13,74,48,16,28,14,63,71,85,38,61,80,77,6,19,80,3,80,6,37,77,71,3,11,28,6,18,83,37,18,43,6,45,73,36,41,27,5,5,19,25,25,76,86,15,39,48,31,25,88,6,80,49,76,69,31,7,80
49,29,18,81,53,35,77,32,61,19,28,9,61,62,88,39,58,11,69,65,70,23,8,24,24,51,18,49,8,21,69,58,46,45,85,49,22,9,18,37,20,35,9,72,77,60,57,22,62,42,10,9,39,62,41,57,21,44,27,70,85,71,37,35,43,49,21,82,78,47,12,67,29,52,12,29,40,42,32,51,2,40,51,19,3,52,16,21,74,49,74,51,38,71,32,60,67,5,84,70,72,30,79,31,42,53,8,52,37,35,43,63,4,66,47,13,19,25,6,7,41,24
8,74,84,84,6,10,69,80,39,14,5,43,30,46,72,7,61,83,37,44,8,66,13,28,49,78,4,25,2,22,10,74,75,84,74,48,21,56,53,44,87,75,18,70,3,83,83,87,67,43,58,38,77,32,72,79,76,81,74,66,70,87,79,3,59,12,44,66,31,71,38,65,64,88,64,55,17,49,43,18,28,82,70,81,37,38,40,30,73,80,69,20,20,66,6,80,51,66,54,26,32,50,37,59,23,10,3,46,78,68,19,61,19,3,50,34,70,10,65,86,52,78
63,60,73,80,48,64,46,36,28,48,68,64,8,68,27,15,66,22,23,20,3,61,50,77,76,73,61,42,11,23,52,73,30,49,4,18,32,60,82,57,49,25,24,7,32,36,79,45,37,15,76,64,22,11,63,71,67,41,72,13,61,14,39,28,68,58,12,29,54,75,31,11,49,7,25,21,31,1,57,53,16,43,23,69,88,12,86,63,5,67,88,80,28,82,58,51,53,2,17,11,38,65,57,8,56,49,31,33,4,50,12,49,43,37,16,78,55,6,30,85,80,64
29,11,2,85,41,67,56,27,48,21,72,77,78,1,8,51,30,47,2,52,23,86,22,9,62,12,35,11,47,41,29,63,85,44,25,27,12,54,32,58,65,73,55,30,13,26,28,73,85,77,48,48,5,56,30,10,25,66,3,73,28,29,32,60,63,54,60,49,21,88,55,27,81,47,33,75,1,38,86,1,18,13,21,75,20,9,29,5,46,43,26,70,26,84,3,78,23,3,35,18,88,68,76,36,17,79,10,47,33,77,26,45,81,60,78,33,38,24,40,80,31,56
80,55,46,88,85,70,85,45,55,41,84,36,52,37,47,6,81,36,8,81,16,88,82,79,40,2,23,86,14,6,37,18,68,38,36,52,75,10,10,9,4,22,12,83,47,85,16,36,88,33,36,61,44,82,67,87,4,40,29,33,15,48,68,2,47,19,79,23,18,74,84,78,70,57,71,30,84,72,3,10,56,74,37,45,69,64,12,42,25,42,21,31,9,69,63,52,66,28,14,78,33,20,7,14,55,62,80,23,65,65,66,54,34,13,68,55,66,52,37,20,4,12
30,69,65,75,15,26,9,47,37,59,56,62,41,53,20,30,22,15,20,76,32,1,86,23,8,79,27,69,18,84,83,67,36,69,76,78,78,2,85,67,27,14,84,23,86,15,67,31,53,65,56,80,81,10,56,11,31,33,22,15,10,37,14,26,74,13,70,68,17,40,58,6,5,11,82,11,4,24,78,52,70,64,48,48,80,43,9,61,43,44,3,17,10,72,88,18,88,49,27,16,54,32,10,54,20,3,45,72,52,15,87,23,54,49,38,53,36,51,26,9,45,73
84,80,56,40,84,6,10,31,52,31,11,17,16,28,66,50,14,66,67,57,85,30,64,72,68,14,66,71,54,28,27,10,45,70,19,68,63,68,24,56,35,39,21,48,28,11,77,54,39,34,12,51,4,5,40,46,41,76,6,76,78,58,8,13,56,86,64,51,53,50,49,56,82,28,32,77,54,44,66,47,77,70,84,52,53,69,67,74,1,66,47,79,49,40,10,58,83,24,19,83,87,2,31,69,28,12,4,41,5,44,35,29,76,52,71,70,65,14,45,84,86,84
60,10,40,3,33,78,27,50,49,61,75,34,66,60,56,67,44,17,29,15,62,82,84,87,20,60,10,3,37,85,63,71,26,24,26,38,14,79,29,17,84,30,69,1,12,76,54,77,19,52,65,57,83,58,18,25,66,24,34,79,31,60,3,46,67,75,6,83,29,17,23,3,44,5,50,85,80,64,23,13,76,9,62,29,76,6,36,71,14,36,61,5,39,47,75,83,63,63,60,27,73,56,53,48,51,74,26,13,53,78,73,26,66,55,33,14,76,37,21,75,79,32
18,46,86,62,17,84,11,77,6,23,30,33,67,86,43,76,45,55,28,64,22,10,15,69,21,44,6,15,10,42,13,69,60,54,79,64,27,63,80,69,8,69,7,40,4,88,32,79,64,2,40,53,30,54,35,29,47,39,45,6,75,44,84,64,1,34,29,39,52,11,6,70,84,16,22,32,29,23,85,66,35,33,86,44,45,11,8,84,33,10,73,62,33,6,80,84,46,69,31,39,2,67,13,68,54,26,72,39,75,54,83,3,33,40,10,69,34,13,84,81,14,74
67,65,87,8,82,3,13,6,23,79,31,66,21,29,40,5,50,65,80,77,40,50,71,73,16,55,31,75,35,40,30,84,63,83,2,77,28,13,50,77,12,48,31,19,51,61,34,33,9,7,35,66,53,17,46,49,5,12,76,86,20,23,22,71,38,88,25,31,61,9,37,9,40,56,16,14,82,48,71,79,32,78,32,76,27,35,33,8,88,34,22,81,46,75,25,85,61,88,10,13,23,84,67,77,15,54,34,77,82,64,63,50,16,11,36,66,52,70,78,25,84,65
16,63,64,36,61,57,1,58,3,71,42,72,74,43,73,69,31,78,57,43,71,71,78,41,32,25,15,65,27,70,75,13,43,88,88,6,38,85,65,35,55,5,1,38,15,50,14,56,87,75,50,22,76,40,57,88,49,45,13,75,30,30,77,17,83,40,9,1,87,57,41,24,4,4,26,24,78,18,51,19,12,16,11,26,35,81,88,40,72,48,36,87,6,46,46,41,25,34,70,2,25,3,63,24,41,33,14,87,13,71,88,59,8,84,64,30,25,80,11,52,34,46
26,44,17,34,18,16,23,44,44,33,67,67,31,32,58,1,29,59,78,17,65,68,17,11,52,37,22,78,21,56,59,76,9,42,83,9,86,30,33,72,17,84,51,22,49,40,5,58,75,8,11,69,36,77,33,45,28,79,52,9,43,54,26,78,42,79,68,12,58,13,24,25,80,46,3,45,33,86,28,49,39,75,45,63,41,36,46,38,22,13,9,2,57,21,52,43,18,62,88,67,34,45,4,3,71,35,47,15,70,75,25,88,35,36,84,8,78,73,22,59,56,54
